"","ntrips_id","island","site","landing_site","ext_worker","date","worked_y.n","reason_not_fishing","other_reason","surface_gillnet","circular_net","purse_seine","surface_gillnet_seine","demersal_gillnet","spear_fishing","hook_line","hook_line_shore"
"828","uuid:1d8aadb3-fcfa-4fe1-8e01-9dc4d0bc964c","PC","BU","burras","herlanda","2020-11-17","sim",NA,NA,0,0,1,0,0,0,0,0
"829","uuid:f1f69e29-33ef-47d2-b933-3a14ee9d50d3","PC","BU","burras","herlanda","2020-11-20","sim",NA,NA,1,0,0,0,1,0,0,0
"830","uuid:7f4dc622-78e4-493a-8e82-42e4f2ff4de8","PC","BU","burras","herlanda","2020-11-24","sim",NA,NA,1,0,1,0,0,1,1,0
"831","uuid:ce14a4b8-769d-4b00-8243-6d59ce5b69b5","PC","BU","burras","herlanda","2020-12-01","sim",NA,NA,2,0,0,0,0,1,1,0
"832","uuid:da7e00d5-7d7d-40ff-ad79-dabe61e8154a","PC","BU","burras","herlanda","2020-12-04","sim",NA,NA,0,0,1,0,0,0,1,0
"833","uuid:37d565bb-05de-48d3-83df-418e20c5e8d4","PC","BU","burras","herlanda","2020-12-08","sim",NA,NA,0,0,0,0,0,0,2,0
"834","uuid:b101cf34-63fc-458f-a17d-6069bcafd761","PC","BU","burras","herlanda","2020-12-11","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"835","uuid:c2aa32e7-514d-49c3-8965-999717d8c1b4","PC","BU","burras","herlanda","2020-12-15","sim",NA,NA,3,0,1,0,0,1,3,0
"836","uuid:0345224a-e6ee-4d22-8974-d0e7b572bc6a","PC","BU","burras","herlanda","2020-12-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"837","uuid:63f6995a-b9d2-4614-8bcd-9f9b2a811e82","PC","BU","burras","herlanda","2021-01-05","sim",NA,NA,3,0,0,0,0,0,0,0
"838","uuid:0eaa57d2-fc91-4c6d-8911-3d7327887ff7","PC","BU","burras","herlanda","2021-01-08","sim",NA,NA,0,0,2,0,0,1,0,0
"839","uuid:7c117223-14d8-482b-b14a-755b484799a5","PC","BU","burras","herlanda","2021-01-15","sim",NA,NA,0,0,0,0,0,1,0,0
"840","uuid:5280291b-16fb-47a9-a2b8-9f18c084abfa","PC","BU","burras","herlanda","2021-01-19","sim",NA,NA,1,0,0,0,0,0,2,0
"841","uuid:435ef4b4-77c4-4093-a08c-68222fa96ef2","PC","BU","burras","herlanda","2021-01-26","sim",NA,NA,2,0,1,0,0,0,0,0
"842","uuid:29ff56ed-8470-46d6-a744-119c992de82c","PC","BU","burras","herlanda","2021-02-02","sim",NA,NA,0,0,0,0,0,0,1,0
"843","uuid:a34b2d6f-a9a5-4d67-a2c3-54a1dba3c675","PC","BU","burras","herlanda","2021-02-05","sim",NA,NA,0,0,1,0,0,0,1,0
"844","uuid:7317c761-7bcf-427f-8824-e51eae0737fd","PC","BU","burras","herlanda","2021-02-09","sim",NA,NA,1,0,1,0,0,1,0,0
"845","uuid:af96a047-1e2d-42c0-b8ed-041a964a26f8","PC","BU","burras","herlanda","2021-02-12","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"846","uuid:81a15857-c280-4026-a80d-7b52a31d8a3d","PC","BU","burras","herlanda","2021-02-16","sim",NA,NA,0,0,0,0,1,0,0,0
"847","uuid:7fad15a7-b76c-414a-bd50-3cdab50e7bf3","PC","BU","burras","herlanda","2021-02-19","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"848","uuid:e66c5a95-e59a-497c-8ca4-9c9fd8061d88","PC","BU","burras","herlanda","2021-02-23","sim",NA,NA,0,0,2,0,0,0,1,0
"849","uuid:86ffacf3-8e7b-43ea-84cb-1a1705d787b5","PC","BU","burras","herlanda","2021-03-09","sim",NA,NA,0,0,1,0,1,2,2,0
"850","uuid:c2782941-6cd6-4d3c-91a2-d0f742e9d651","PC","BU","burras","herlanda","2021-03-12","sim",NA,NA,0,0,0,0,1,0,1,0
"851","uuid:01736950-ebc0-4992-b9b2-69c810d52f04","PC","BU","burras","herlanda","2021-03-16","sim",NA,NA,0,0,0,0,0,0,3,0
"852","uuid:9c7d30db-20b0-4633-993c-4cc920057403","PC","BU","burras","herlanda","2021-03-19","sim",NA,NA,0,0,2,0,0,1,0,0
"853","uuid:e891190f-e18b-4cfc-888e-856eef4fd7f1","PC","BU","burras","herlanda","2021-03-26","sim",NA,NA,0,0,2,0,0,0,0,0
"854","uuid:fde924a8-4a99-4205-bb2d-0529a0744c8a","PC","BU","burras",NA,"2021-03-31","pessoal",NA,NA,0,0,6,0,2,1,0,0
"855","uuid:21973f37-93ee-4d98-b720-3a96c56ddb76","PC","BU","burras","herlanda","2021-04-02","pessoal",NA,NA,0,0,0,0,0,0,0,0
"856","uuid:51f9da83-b5fc-40a5-ae1a-e1789d936db3","PC","BU","burras","herlanda","2021-04-06","sim",NA,NA,1,0,0,0,1,0,2,0
"857","uuid:f1bd1230-ff75-4e7c-aa74-8a2bafd33887","PC","BU","burras","herlanda","2021-04-09","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"858","uuid:4e8623af-d0ae-4832-9280-7d81f894ec57","PC","BU","burras","herlanda","2021-04-13","sim",NA,NA,0,0,1,0,0,1,0,0
"859","uuid:6ff22dee-819b-4c85-9da2-9b6e9543a72a","PC","BU","burras","herlanda","2021-04-16","sim",NA,NA,0,0,0,0,0,1,1,0
"860","uuid:d89a80d0-5dd3-4c3a-84d4-74cc581348fc","PC","BU","burras","herlanda","2021-04-20","sim",NA,NA,0,0,1,0,0,1,1,0
"861","uuid:282dc31b-882b-485b-bca2-97a1edc086fc","PC","BU","burras","herlanda","2021-04-23","sim",NA,NA,0,0,0,0,2,0,0,0
"862","uuid:136c797b-db2c-47cc-9cfe-b561821c9f86","PC","BU","burras","herlanda","2021-05-04","sim",NA,NA,3,0,1,0,0,0,1,0
"863","uuid:8cb377ff-7a06-431f-bebf-f652ba603434","PC","BU","burras","herlanda","2021-05-07","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"864","uuid:f3c79609-f768-42a1-8861-00ed5b5c15f9","PC","BU","burras","herlanda","2021-05-11","sim",NA,NA,3,0,1,0,0,1,0,0
"865","uuid:75e8dd43-8904-454b-82cc-a26b698529c9","PC","BU","burras","herlanda","2021-05-14","sim",NA,NA,1,0,0,0,0,0,0,0
"866","uuid:f9ef3452-e451-4b50-9a75-2ba820465e16","PC","BU","burras","herlanda","2021-05-18","sim",NA,NA,1,0,0,0,0,0,0,0
"867","uuid:f2fb9e71-c1c2-482f-bbad-ab575f5241a9","PC","BU","burras","herlanda","2021-05-21","sim",NA,NA,2,0,0,0,0,0,0,0
"868","uuid:910cc2ff-9dec-471f-a45d-67c17d8a6ce1","PC","BU","burras","herlanda","2021-05-25","sim",NA,NA,3,0,1,0,0,0,0,0
"869","uuid:a4e16937-4432-46eb-a406-62f7368e148f","PC","BU","burras","herlanda","2021-05-28","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"870","uuid:9b2c3c08-70e6-4be2-96c5-ad9363e39934","PC","BU","burras","herlanda","2021-06-01","sim",NA,NA,0,0,0,0,0,0,0,0
"871","uuid:5b47772e-4642-4479-a92f-5117878a88c7","PC","BU","burras","herlanda","2021-06-04","sim",NA,NA,2,0,1,0,0,0,1,0
"872","uuid:589f7596-9161-4feb-a503-5b9ddc13a182","PC","BU","burras","herlanda","2021-06-08","sim",NA,NA,3,0,1,0,0,0,0,0
"873","uuid:9eb160ae-7cff-4805-b764-848228446a37","PC","BU","burras","herlanda","2021-06-11","sim",NA,NA,2,0,0,0,0,0,0,0
"874","uuid:ed9b36c0-b92d-49d2-977d-6f0616dc0c54","PC","BU","burras","herlanda","2021-06-15","sim",NA,NA,0,0,1,0,0,1,0,0
"875","uuid:4f77d387-0d6b-4ee3-a210-b6a324a0c33a","PC","BU","burras","herlanda","2021-06-18","sim",NA,NA,0,0,2,0,0,0,1,0
"876","uuid:adb5dd8e-f94d-4deb-9e73-a4af451fcb4f","PC","BU","burras","herlanda","2021-06-22","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"877","uuid:e1719447-a338-43ea-9901-9db82f1ab11d","PC","BU","burras","herlanda","2021-06-25","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"878","uuid:f848add1-098e-4d07-9b5c-46b5a822fbfd","PC","BU","burras","herlanda","2021-06-29","sim",NA,NA,0,0,0,0,0,0,3,0
"879","uuid:c6d2fd7e-f752-4d1e-9c20-9dc7467bb2f8","PC","BU","burras","herlanda","2021-07-06","pessoal",NA,NA,0,0,0,0,0,0,0,0
"880","uuid:8b1f18a7-e46a-4777-bec6-7e9f03892a4d","PC","BU","burras","herlanda","2021-07-09","sim",NA,NA,1,0,0,0,0,0,0,0
"881","uuid:6a39ad67-1274-4f8a-baae-9811e4e22038","PC","BU","burras","herlanda","2021-07-13","sim",NA,NA,0,0,0,0,0,0,2,0
"882","uuid:704a4153-806c-4f68-9383-5787481d1731","PC","BU","burras","herlanda","2021-07-17","nao-pesca","outra","N„o sei",0,0,0,0,0,0,0,0
"883","uuid:4394e373-bf43-4267-9d07-46bb98ff3377","PC","BU","burras","herlanda","2021-07-23","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"884","uuid:81c6b328-515c-44b2-9976-49bff1000acc","PC","BU","burras","herlanda","2021-07-27","sim",NA,NA,0,0,0,0,0,1,3,0
"885","uuid:435d83b4-891b-4e2c-882c-176c5ec7682b","PC","BU","burras","herlanda","2021-08-03","sim",NA,NA,0,0,1,0,0,0,0,0
"886","uuid:d976b131-8260-4921-bc29-e72c50919c75","PC","BU","burras","herlanda","2021-08-06","sim",NA,NA,0,0,0,0,0,0,2,0
"887","uuid:a316e999-3961-42b2-8d09-57fe3a1060d8","PC","BU","burras","herlanda","2021-08-10","sim",NA,NA,1,0,1,0,0,0,1,0
"888","uuid:9cb5e661-2680-41c3-bca9-3d8fb768e706","PC","BU","burras","herlanda","2021-08-13","sim",NA,NA,0,0,0,0,0,0,2,0
"889","uuid:6c0b36e5-9150-4896-b587-d476838e83bf","PC","BU","burras","herlanda","2021-08-17","sim",NA,NA,0,0,1,0,0,0,1,0
"890","uuid:b7040f24-6f43-4308-a668-e40c2fea6df0","PC","BU","burras","herlanda","2021-08-20","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"891","uuid:c3b4b8c2-1297-4bf2-929d-446950497ed8","PC","BU","burras","herlanda","2021-08-24","sim",NA,NA,0,0,2,0,0,0,1,0
"892","uuid:f2324be3-8ed0-42a2-82d6-2761d260b797","PC","BU","burras","herlanda","2021-08-27","nao-pesca","outra","N„o  sei  porquÍ",0,0,0,0,0,0,0,0
"893","uuid:2d7849be-beee-4600-9b8e-8697d0cefa08","PC","BU","burras","herlanda","2021-09-01","nao-pesca","outra","N„o sei",0,0,0,0,0,0,0,0
"894","uuid:13157962-2b23-43df-9907-b37a354d17a7","PC","BU","burras","herlanda","2021-09-07","nao-pesca","outra","N„o raz„o Nasey",0,0,0,0,0,0,0,0
"895","uuid:ac797080-cffa-4c61-ba8a-ad98f4131da1","PC","BU","burras","herlanda","2021-09-10","sim",NA,NA,1,0,0,0,0,0,0,0
"896","uuid:56c4cb85-da8b-4d0b-a55c-56b0f0948815","PC","BU","burras","herlanda","2021-09-14","sim",NA,NA,0,0,0,0,0,0,0,0
"897","uuid:eec3cebc-17d0-40dd-9c44-8717be016e70","PC","BU","burras","herlanda","2021-09-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"898","uuid:555451f3-2498-4e3a-be84-b6dfc1e8dc30","PC","BU","burras","herlanda","2021-09-24","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"899","uuid:7d3f3871-75e6-4627-b73e-97836551490e","PC","BU","burras","herlanda","2021-09-28","sim",NA,NA,0,0,0,0,0,0,4,0
"900","uuid:a49ed4ca-2add-4083-9927-10fc1e360fa7","PC","BU","burras","herlanda","2021-10-01","sim",NA,NA,0,0,0,0,2,0,0,0
"901","uuid:ba0138f7-0b55-4524-a9e4-0d6292f79167","PC","BU","burras","herlanda","2021-10-05","pessoal",NA,NA,0,0,0,0,0,0,0,0
"902","uuid:07e273c7-7361-4bf4-ab8f-5f861d785a8d","PC","BU","burras","herlanda","2021-10-08","pessoal",NA,NA,0,0,0,0,0,0,0,0
"903","uuid:f5731b9e-9a8b-4814-8ac9-f82730b8c1d5","PC","BU","burras","herlanda","2021-10-12","sim",NA,NA,0,0,0,0,2,0,0,0
"904","uuid:c9920753-eedd-4dd8-b04a-6aabfd2200cd","PC","BU","burras","herlanda","2021-10-15","sim",NA,NA,1,0,0,0,0,0,0,0
"905","uuid:0d72ef6f-c6d9-422c-b0c7-c9940c74d1b4","PC","BU","burras","herlanda","2021-10-19","nao-pesca","nao-combustvel, mal-tempo",NA,0,0,0,0,0,0,0,0
"906","uuid:320f3ebf-f1b3-4377-aba7-0483ad4e81ff","PC","BU","burras","herlanda","2021-10-22","sim",NA,NA,0,0,1,0,0,1,0,0
"907","uuid:cdd281fa-c545-4fe3-a2fe-e0c39e23a314","PC","BU","burras","herlanda","2021-10-26","sim",NA,NA,2,0,1,0,0,0,0,0
"908","uuid:d0ab997d-f7f8-413f-a1c1-929c53a0f7fe","PC","BU","burras","herlanda","2021-10-29","sim",NA,NA,0,0,1,0,0,0,0,0
"909","uuid:21cd0caf-9e86-4161-b7b9-4ae93b339988","PC","BU","burras","herlanda","2021-11-09","sim",NA,NA,2,0,0,0,0,0,0,0
"910","uuid:ac40400e-c02c-4ada-b563-bbff684b3f82","PC","BU","burras","herlanda","2021-11-12","sim",NA,NA,0,0,0,0,0,1,1,0
"911","uuid:1c9bf204-0885-47ca-b3f4-71b557481a04","PC","BU","burras","herlanda","2021-11-16","sim",NA,NA,2,0,1,0,0,0,0,0
"912","uuid:a24508a4-330d-40c9-851d-e7760df2bd79","PC","BU","burras","herlanda","2021-11-19","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"913","uuid:67c8e75f-dfa5-4c88-948d-5b5118e9833b","PC","BU","burras","herlanda","2021-11-23","sim",NA,NA,1,0,0,0,0,0,2,0
"914","uuid:ebfdfd18-d3a9-4b6b-abfd-f7b8410a73a5","PC","BU","burras","herlanda","2021-11-26","sim",NA,NA,0,0,2,0,0,1,0,0
"915","uuid:ec527256-2f53-4013-b593-12d948c20b6a","PC","BU","burras","herlanda","2021-11-30","sim",NA,NA,1,0,1,0,0,0,0,0
"916","uuid:ead244bc-4de3-4809-bde5-eaa56ae4c5ef","PC","BU","burras","herlanda","2021-12-03","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"917","uuid:adf5b120-7996-4f50-b839-08dc5fcc1675","PC","BU","burras","herlanda","2021-12-07","sim",NA,NA,0,0,0,0,0,0,1,0
"918","uuid:19fd9402-6966-4bd4-bb54-584bea2344fc","PC","BU","burras","herlanda","2021-12-10","sim",NA,NA,1,0,1,0,1,0,2,0
"919","uuid:db8b7b7c-aaa6-438e-bc9e-1d08d0a50ea3","PC","BU","burras","herlanda","2021-12-14","sim",NA,NA,1,0,0,0,0,0,1,0
"920","uuid:eb693d39-d2e7-44d0-9034-a552272a7dc6","PC","BU","burras","herlanda","2021-12-17","sim",NA,NA,0,0,1,0,0,0,0,0
"921","uuid:c916f29c-7ab5-4277-bc5e-3a4e5aa3d3b4","PC","BU","burras","herlanda","2021-12-21","sim",NA,NA,0,0,1,0,0,0,4,0
"922","uuid:03a7a16a-f907-455b-a4b5-75fb9818debd","PC","BU","burras","herlanda","2021-12-24","pessoal",NA,NA,0,0,0,0,0,0,0,0
"923","uuid:87d95e58-1b01-43c4-9e48-5a454a13ac3d","PC","BU","burras","herlanda","2021-12-28","sim",NA,NA,0,0,1,0,0,0,3,0
"924","uuid:3888e164-0aad-4117-9320-548fbcaf53bd","PC","BU","burras","herlanda","2021-12-31","sim",NA,NA,0,0,1,0,0,0,4,0
"925","uuid:14506704-6439-4792-9939-b2aa8a9b21b7","PC","BU","burras","herlanda","2022-01-04","sim",NA,NA,1,0,0,0,0,0,3,0
"926","uuid:7ca2c3ce-3eaa-49e0-8b99-a79dd04fce39","PC","BU","burras","herlanda","2022-01-07","sim",NA,NA,0,0,1,0,0,0,1,0
"927","uuid:3d470bd5-6b4c-4dcc-8d9c-740a8029f37b","PC","BU","burras","herlanda","2022-01-11","sim",NA,NA,0,0,0,0,0,0,1,0
"928","uuid:05638fb8-5eb2-4942-811f-a57697e9ea46","PC","BU","burras","herlanda","2022-01-14","sim",NA,NA,1,0,1,0,0,0,5,0
"929","uuid:3d738f1c-9504-40a1-959c-de27d5ade1ad","PC","BU","burras","herlanda","2022-01-18","sim",NA,NA,0,0,1,0,0,0,2,0
"930","uuid:68f309d8-3ffe-467e-b222-9f91dcb8cc86","PC","BU","burras","herlanda","2022-01-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"931","uuid:93ff0cfc-2019-4f5a-91f4-e670b50c6469","PC","BU","burras","herlanda","2022-01-25","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"932","uuid:ff141434-155f-4f50-87d7-b6d5406feabb","PC","BU","burras","herlanda","2022-01-28","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"933","uuid:a5c233a7-4058-4f2d-8651-b307e818b508","PC","BU","burras","herlanda","2022-02-01","nao-pesca","outra","N„o  sei",0,0,0,0,0,0,0,0
"934","uuid:c988fe6e-3cb1-45c0-8681-986ba3961e73","PC","BU","burras",NA,"2022-02-04","sim",NA,NA,1,0,1,0,0,0,0,0
"935","uuid:1198c286-260a-44dd-a5c5-19c6f1440bb4","PC","BU","burras","herlanda","2022-02-08","sim",NA,NA,0,0,0,0,0,0,0,0
"936","uuid:351fab62-7f9c-4dc6-be97-349b191c6625","PC","BU","burras","herlanda","2022-02-11","sim",NA,NA,2,0,1,0,0,0,1,0
"937","uuid:7347b0c0-d2bf-474a-9da5-70f106be2b9a","PC","BU","burras","herlanda","2022-02-25","sim",NA,NA,4,0,2,0,1,0,0,0
"938","uuid:3d0a3ac3-e46d-47e2-af56-ae05dd4d7eb0","PC","BU","burras","herlanda","2022-03-01","sim",NA,NA,2,0,1,0,1,0,0,0
"939","uuid:594cad83-0236-4aa1-aff0-6fd05a1d6859","PC","BU","burras","herlanda","2022-03-04","sim",NA,NA,0,0,0,0,2,1,1,0
"940","uuid:f542ce44-03f5-422d-ba29-c6f34ab7d21e","PC","BU","burras","herlanda","2022-03-08","sim",NA,NA,6,0,2,0,1,1,0,0
"941","uuid:f7cbfd9d-8c3a-4544-bd83-c52e1ca33598","PC","BU","burras","herlanda","2022-03-11","pessoal",NA,NA,8,0,2,0,0,1,3,0
"942","uuid:a5ae0786-6ebc-4765-9e79-7f1bb3a6a7d0","PC","BU","burras","herlanda","2022-03-18","sim",NA,NA,6,0,1,0,0,0,1,3
"943","uuid:c08d600c-08a0-40f7-9350-647d8a6c07f0","PC","BU","burras","izilda","2023-06-27","sim",NA,NA,0,0,1,0,0,0,0,0
"944","uuid:b4fd54d6-4687-4c1e-99de-910ecf967b1c","PC","BU","burras","izilda","2023-07-14","sim",NA,NA,0,0,1,0,0,0,0,0
"945","uuid:34556982-7c15-4b8f-ba44-711bf178e31a","PC","BU","burras","izilda","2023-08-22","sim",NA,NA,8,0,1,0,0,0,2,0
"946","uuid:b770566c-6894-482b-8a26-4ebbd98ee963","PC","BU","burras","izilda","2023-08-25","nao-pesca","outra","Mar estava agitado",8,0,0,0,0,0,0,0
"947","uuid:752e545d-763e-4c8a-84b3-2498b154e2c7","PC","BU","burras","izilda","2023-08-29","sim",NA,NA,5,0,1,0,0,0,0,0
"948","uuid:d35f9ea7-1708-4a56-9927-b23f8212abcc","PC","BU","burras","izilda","2023-09-08","sim",NA,NA,3,0,1,0,0,0,4,0
"949","uuid:b055f6f1-42c7-48bf-83d6-cfa39df09265","PC","BU","burras","izilda","2023-09-12","sim",NA,NA,3,0,1,0,0,0,0,0
"950","uuid:fc326cbe-a92d-4bb2-8047-544734ef3bd3","PC","BU","burras","izilda","2023-09-15","sim",NA,NA,5,0,1,0,0,0,3,0
"951","uuid:b6b7d70e-f3b0-4b80-bc27-54e5369cf632","PC","BU","burras","izilda","2023-09-22","sim",NA,NA,6,0,1,0,0,0,4,0
"952","uuid:187ac634-571f-4c41-8c91-bf10ccf0d496","PC","BU","burras","izilda","2023-09-26","sim",NA,NA,6,0,1,0,0,0,2,0
"953","uuid:31d9616f-9fbd-4c89-a7e0-169682cd190f","PC","BU","burras","vitorino","2023-09-27","pessoal",NA,NA,0,0,0,0,0,0,0,0
"954","uuid:500e8b25-83a8-4f6c-bb2b-20795c021ad5","PC","BU","burras","izilda","2023-10-24","sim",NA,NA,0,0,0,0,0,0,2,0
"955","uuid:3575cf83-2f5d-4df4-bdbe-eda68ca7d34a","PC","BU","burras","izilda","2023-10-27","sim",NA,NA,4,0,0,0,0,0,2,0
"956","uuid:6602b5ef-c6dc-40e1-9183-043031dab37a","PC","BU","burras","izilda","2023-10-31","sim",NA,NA,0,0,1,0,0,0,3,0
"957","uuid:5634d844-3da3-4210-8484-cff3526bfa61","PC","BU","burras","izilda","2023-11-03","sim",NA,NA,0,0,1,0,0,0,1,0
"958","uuid:bd2ac702-a6fe-4063-939d-cc2b04a9d67f","PC","BU","burras","izilda","2023-11-07","sim",NA,NA,0,0,1,0,0,0,2,0
"959",NA,"PC","CA","campanha","vitorino","2019-08-06","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"960",NA,"PC","CA","campanha","vitorino","2019-08-09","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"961",NA,"PC","CA","campanha","vitorino","2019-08-13","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"962",NA,"PC","CA","campanha","vitorino","2019-08-16","nao-pesca",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"963",NA,"PC","CA","campanha","vitorino","2019-08-20","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"964",NA,"PC","CA","campanha","vitorino","2019-08-23","nao-pesca",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"965",NA,"PC","CA","campanha","vitorino","2019-08-27","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"966",NA,"PC","CA","campanha","vitorino","2019-08-30","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"967",NA,"PC","CA","campanha","vitorino","2019-09-03","nao-pesca","nao-combustvel",NA,NA,NA,NA,0,NA,NA,NA,NA
"968",NA,"PC","CA","campanha","vitorino","2019-09-06","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"969",NA,"PC","CA","campanha","vitorino","2019-09-10","nao-pesca","mal-tempo",NA,NA,NA,NA,0,NA,NA,NA,NA
"970",NA,"PC","CA","campanha","vitorino","2019-09-13","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"971",NA,"PC","CA","campanha","vitorino","2019-09-17","nao-pesca","mal-tempo",NA,NA,NA,NA,0,NA,NA,NA,NA
"972",NA,"PC","CA","campanha","vitorino","2019-09-20","nao-pesca",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"973",NA,"PC","CA","campanha","vitorino","2019-10-04","sim",NA,NA,0,0,0,0,0,2,2,0
"974",NA,"PC","CA","campanha","vitorino","2019-10-11","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"975",NA,"PC","CA","campanha","vitorino","2019-10-15","sim",NA,NA,0,0,0,0,0,1,1,0
"976",NA,"PC","CA","campanha","vitorino","2019-10-18","sim",NA,NA,1,0,0,0,0,1,1,0
"977",NA,"PC","CA","campanha","vitorino","2019-10-22","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"978",NA,"PC","CA","campanha","vitorino","2019-10-25","sim",NA,NA,0,0,0,0,0,0,1,0
"979",NA,"PC","CA","campanha","vitorino","2019-10-29","sim",NA,NA,0,0,0,0,0,0,2,0
"980",NA,"PC","CA","campanha","vitorino","2019-11-01","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"981",NA,"PC","CA","campanha","vitorino","2019-11-05","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"982",NA,"PC","CA","campanha","vitorino","2019-11-08","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"983",NA,"PC","CA","campanha","vitorino","2019-11-12","sim",NA,NA,0,0,0,0,0,0,2,0
"984",NA,"PC","CA","campanha","vitorino","2019-11-15","sim",NA,NA,0,0,0,0,0,0,2,0
"985",NA,"PC","CA","campanha","vitorino","2019-11-19","sim",NA,NA,0,0,0,0,0,0,3,0
"986",NA,"PC","CA","campanha","vitorino","2019-11-22","sim",NA,NA,0,0,0,0,0,0,3,0
"987",NA,"PC","CA","campanha","vitorino","2019-11-26","sim",NA,NA,0,0,0,0,0,0,3,0
"988",NA,"PC","CA","campanha","vitorino","2019-11-29","sim",NA,NA,0,0,0,0,0,0,2,0
"989",NA,"PC","CA","campanha","vitorino","2019-12-03","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"990",NA,"PC","CA","campanha","vitorino","2019-12-06","sim",NA,NA,0,0,0,0,0,0,3,0
"991",NA,"PC","CA","campanha","vitorino","2019-12-10","sim",NA,NA,0,0,0,0,0,0,2,0
"992",NA,"PC","CA","campanha","vitorino","2019-12-13","sim",NA,NA,0,0,0,0,0,0,2,0
"993",NA,"PC","CA","campanha","vitorino","2019-12-17","sim",NA,NA,0,0,0,0,0,0,2,0
"994",NA,"PC","CA","campanha","vitorino","2019-12-20","sim",NA,NA,0,0,0,0,0,0,4,0
"995",NA,"PC","CA","campanha","vitorino","2019-12-24","nao-pesca",NA,"Purgui pescador n„o foi a pesca",0,0,0,0,0,0,0,0
"996",NA,"PC","CA","campanha","vitorino","2019-12-27","sim",NA,NA,0,0,0,0,0,0,0,1
"997",NA,"PC","CA","campanha","vitorino","2019-12-31","sim",NA,NA,0,0,0,0,0,0,4,0
"998",NA,"PC","CA","campanha","vitorino","2020-01-03","nao-pesca",NA,"Purke estava loprina",0,0,0,0,0,0,0,0
"999",NA,"PC","CA","campanha","vitorino","2020-01-07","sim",NA,NA,0,0,0,0,0,0,4,0
"1000",NA,"PC","CA","campanha","vitorino","2020-01-10","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"1001",NA,"PC","CA","campanha","vitorino","2020-01-14","sim",NA,NA,0,0,0,0,0,0,2,0
"1002",NA,"PC","CA","campanha","vitorino","2020-01-17","sim",NA,NA,0,0,0,0,0,0,4,0
"1003",NA,"PC","CA","campanha","vitorino","2020-01-21","sim",NA,NA,0,0,0,0,0,0,3,0
"1004",NA,"PC","CA","campanha","vitorino","2020-01-24","sim",NA,NA,0,0,0,0,0,0,4,0
"1005",NA,"PC","CA","campanha","vitorino","2020-01-28","sim",NA,NA,0,0,0,0,0,0,5,1
"1006",NA,"PC","CA","campanha","vitorino","2020-01-31","sim",NA,NA,0,0,0,0,0,0,1,0
"1007",NA,"PC","CA","campanha","vitorino","2020-02-04","sim",NA,NA,0,0,0,0,0,0,5,0
"1008",NA,"PC","CA","campanha","vitorino","2020-02-07","sim",NA,NA,0,0,0,0,0,0,4,0
"1009",NA,"PC","CA","campanha","vitorino","2020-02-11","sim",NA,NA,0,0,0,0,0,0,3,0
"1010",NA,"PC","CA","campanha","vitorino","2020-02-14","sim",NA,NA,0,0,0,0,0,0,3,3
"1011",NA,"PC","CA","campanha","vitorino","2020-02-18","pessoal",NA,NA,0,0,0,0,0,0,4,3
"1012",NA,"PC","CA","campanha","vitorino","2020-02-21","sim",NA,NA,0,0,0,0,0,0,4,0
